"etort1","etort2","pi"
"etort-97","etort-276",0.170377
"etort-98","etort-276",0.172972
"etort-99","etort-276",0.172634
"etort-100","etort-276",0.173565
"etort-102","etort-276",0.172622
"etort-103","etort-276",0.17358
"etort-104","etort-276",0.173202
"etort-105","etort-276",0.172671
"etort-106","etort-276",0.173584
"etort-107","etort-276",0.174501
"etort-108","etort-276",0.173733
"etort-109","etort-276",0.173647
"etort-110","etort-276",0.175698
"etort-111","etort-276",0.17483
"etort-115","etort-276",0.174069
"etort-116","etort-276",0.175475
"etort-117","etort-276",0.174502
"etort-119","etort-276",0.167198
"etort-120","etort-276",0.168082
"etort-121","etort-276",0.172215
"etort-122","etort-276",0.170157
"etort-123","etort-276",0.172496
"etort-124","etort-276",0.170445
"etort-125","etort-276",0.171556
"etort-126","etort-276",0.172899
"etort-127","etort-276",0.173081
"etort-128","etort-276",0.172772
"etort-129","etort-276",0.17498
"etort-195","etort-276",0.16553
"etort-208","etort-276",0.167676
"etort-209","etort-276",0.168815
"etort-210","etort-276",0.176994
"etort-211","etort-276",0.166782
"etort-212","etort-276",0.16867
"etort-213","etort-276",0.165575
"etort-214","etort-276",0.163205
"etort-215","etort-276",0.168655
"etort-216","etort-276",0.16778
"etort-217","etort-276",0.16643
"etort-218","etort-276",0.163691
"etort-219","etort-276",0.165928
"etort-220","etort-276",0.164036
"etort-221","etort-276",0.172343
"etort-222","etort-276",0.173847
"etort-223","etort-276",0.172544
"etort-224","etort-276",0.17302
"etort-225","etort-276",0.174791
"etort-226","etort-276",0.172872
"etort-227","etort-276",0.174418
"etort-228","etort-276",0.170692
"etort-229","etort-276",0.167451
"etort-230","etort-276",0.172767
"etort-231","etort-276",0.172448
"etort-244","etort-276",0.170843
"etort-245","etort-276",0.164654
"etort-247","etort-276",0.172157
"etort-248","etort-276",0.173966
"etort-253","etort-276",0.172172
"etort-254","etort-276",0.163994
"etort-255","etort-276",0.168882
"etort-256","etort-276",0.172643
"etort-257","etort-276",0.167933
"etort-259","etort-276",0.173578
"etort-260","etort-276",0.174422
"etort-261","etort-276",0.173376
"etort-262","etort-276",0.174051
"etort-263","etort-276",0.174638
"etort-264","etort-276",0.173813
"etort-265","etort-276",0.177937
"etort-267","etort-276",0.174716
"etort-270","etort-276",0.176527
"etort-273","etort-276",0.173043
"etort-275","etort-276",0.173045
"etort-276","etort-276",0.111658
"etort-2","etort-277",0.172552
"etort-3","etort-277",0.169615
"etort-4","etort-277",0.17216
"etort-5","etort-277",0.173687
"etort-6","etort-277",0.178518
"etort-9","etort-277",0.174654
"etort-10","etort-277",0.167025
"etort-11","etort-277",0.168956
"etort-13","etort-277",0.170306
"etort-14","etort-277",0.174057
"etort-16","etort-277",0.171823
"etort-18","etort-277",0.160931
"etort-19","etort-277",0.170098
"etort-20","etort-277",0.170767
"etort-21","etort-277",0.165491
"etort-22","etort-277",0.167002
"etort-23","etort-277",0.171488
"etort-24","etort-277",0.168277
"etort-25","etort-277",0.169848
"etort-26","etort-277",0.174964
"etort-27","etort-277",0.16836
"etort-28","etort-277",0.16907
"etort-33","etort-277",0.176105
"etort-34","etort-277",0.176012
"etort-39","etort-277",0.17653
"etort-40","etort-277",0.177582
"etort-41","etort-277",0.176509
"etort-42","etort-277",0.178631
"etort-43","etort-277",0.175682
"etort-44","etort-277",0.176618
"etort-45","etort-277",0.176114
"etort-52","etort-277",0.175156
"etort-54","etort-277",0.17492
"etort-57","etort-277",0.174746
"etort-60 (sheared2)","etort-277",0.165267
"etort-61","etort-277",0.176433
"etort-63","etort-277",0.169918
"etort-64","etort-277",0.167787
"etort-65","etort-277",0.170616
"etort-66","etort-277",0.16672
"etort-67","etort-277",0.167091
"etort-68","etort-277",0.166544
"etort-69","etort-277",0.167022
"etort-70","etort-277",0.169435
"etort-71","etort-277",0.177223
"etort-72","etort-277",0.175854
"etort-73","etort-277",0.172533
"etort-74","etort-277",0.167014
"etort-77","etort-277",0.174993
"etort-96","etort-277",0.174135
"etort-97","etort-277",0.170752
"etort-98","etort-277",0.1733
"etort-99","etort-277",0.174677
"etort-100","etort-277",0.173416
"etort-102","etort-277",0.172917
"etort-103","etort-277",0.173229
"etort-104","etort-277",0.174057
"etort-105","etort-277",0.173295
"etort-106","etort-277",0.174742
"etort-107","etort-277",0.174771
"etort-108","etort-277",0.174055
"etort-109","etort-277",0.174294
"etort-110","etort-277",0.176067
"etort-111","etort-277",0.175475
"etort-115","etort-277",0.173963
"etort-116","etort-277",0.174728
"etort-117","etort-277",0.174859
"etort-119","etort-277",0.166406
"etort-120","etort-277",0.166818
"etort-121","etort-277",0.172961
"etort-122","etort-277",0.170927
"etort-123","etort-277",0.173484
"etort-124","etort-277",0.170797
"etort-125","etort-277",0.171526
"etort-126","etort-277",0.173843
"etort-127","etort-277",0.173468
"etort-128","etort-277",0.172972
"etort-129","etort-277",0.174663
"etort-195","etort-277",0.165192
"etort-208","etort-277",0.16749
"etort-209","etort-277",0.168709
"etort-210","etort-277",0.176876
"etort-211","etort-277",0.164999
"etort-212","etort-277",0.167619
"etort-213","etort-277",0.166112
"etort-214","etort-277",0.163365
"etort-215","etort-277",0.167571
"etort-216","etort-277",0.166807
"etort-217","etort-277",0.165317
"etort-218","etort-277",0.164486
"etort-219","etort-277",0.164934
"etort-220","etort-277",0.163762
"etort-221","etort-277",0.17301
"etort-222","etort-277",0.174551
"etort-223","etort-277",0.173132
"etort-224","etort-277",0.173143
"etort-225","etort-277",0.175444
"etort-226","etort-277",0.173573
"etort-227","etort-277",0.175081
"etort-228","etort-277",0.170362
"etort-229","etort-277",0.166266
"etort-230","etort-277",0.172829
"etort-231","etort-277",0.172966
"etort-244","etort-277",0.172089
"etort-245","etort-277",0.166124
"etort-247","etort-277",0.172297
"etort-248","etort-277",0.174198
"etort-253","etort-277",0.171002
"etort-254","etort-277",0.164308
"etort-255","etort-277",0.167737
"etort-256","etort-277",0.173263
"etort-257","etort-277",0.166455
"etort-259","etort-277",0.173068
"etort-260","etort-277",0.175068
"etort-261","etort-277",0.173535
"etort-262","etort-277",0.174589
"etort-263","etort-277",0.174507
"etort-264","etort-277",0.174209
"etort-265","etort-277",0.177819
"etort-267","etort-277",0.174929
"etort-270","etort-277",0.177039
"etort-273","etort-277",0.173353
"etort-275","etort-277",0.173565
"etort-276","etort-277",0.163811
"etort-277","etort-277",0.110328
"etort-2","etort-278",0.174866
"etort-3","etort-278",0.174984
"etort-4","etort-278",0.176087
"etort-5","etort-278",0.170507
"etort-6","etort-278",0.172032
"etort-9","etort-278",0.166585
"etort-10","etort-278",0.174761
"etort-11","etort-278",0.174757
"etort-13","etort-278",0.174568
"etort-14","etort-278",0.176301
"etort-16","etort-278",0.173306
"etort-18","etort-278",0.174296
"etort-19","etort-278",0.174715
"etort-20","etort-278",0.175979
"etort-21","etort-278",0.173398
"etort-22","etort-278",0.173969
"etort-23","etort-278",0.175374
"etort-24","etort-278",0.174526
"etort-25","etort-278",0.176435
"etort-26","etort-278",0.167078
"etort-27","etort-278",0.176428
"etort-28","etort-278",0.175827
"etort-33","etort-278",0.168426
"etort-34","etort-278",0.167009
"etort-39","etort-278",0.167418
"etort-40","etort-278",0.167206
"etort-41","etort-278",0.170524
"etort-42","etort-278",0.172349
"etort-43","etort-278",0.169372
"etort-44","etort-278",0.1701
"etort-45","etort-278",0.169539
"etort-52","etort-278",0.169444
"etort-54","etort-278",0.16901
"etort-57","etort-278",0.176111
"etort-60 (sheared2)","etort-278",0.172202
"etort-61","etort-278",0.177931
"etort-63","etort-278",0.174156
"etort-64","etort-278",0.172915
"etort-65","etort-278",0.173605
"etort-66","etort-278",0.172036
"etort-67","etort-278",0.173843
"etort-68","etort-278",0.170395
"etort-69","etort-278",0.172719
"etort-70","etort-278",0.175255
"etort-71","etort-278",0.177328
"etort-72","etort-278",0.177025
"etort-73","etort-278",0.174412
"etort-74","etort-278",0.17401
"etort-77","etort-278",0.170865
"etort-96","etort-278",0.167839
"etort-97","etort-278",0.164464
"etort-98","etort-278",0.165746
"etort-99","etort-278",0.166857
"etort-100","etort-278",0.165535
"etort-102","etort-278",0.16725
"etort-103","etort-278",0.168069
"etort-104","etort-278",0.167175
"etort-105","etort-278",0.165303
"etort-106","etort-278",0.174682
"etort-107","etort-278",0.174987
"etort-108","etort-278",0.174077
"etort-109","etort-278",0.175453
"etort-110","etort-278",0.176265
"etort-111","etort-278",0.176076
"etort-115","etort-278",0.167502
"etort-116","etort-278",0.167298
"etort-117","etort-278",0.168341
"etort-119","etort-278",0.173955
"etort-120","etort-278",0.17392
"etort-121","etort-278",0.173496
"etort-122","etort-278",0.174683
"etort-123","etort-278",0.174332
"etort-124","etort-278",0.17316
"etort-125","etort-278",0.174456
"etort-126","etort-278",0.175022
"etort-127","etort-278",0.175981
"etort-128","etort-278",0.174482
"etort-129","etort-278",0.174229
"etort-195","etort-278",0.174136
"etort-208","etort-278",0.174602
"etort-209","etort-278",0.174372
"etort-210","etort-278",0.17069
"etort-211","etort-278",0.173164
"etort-212","etort-278",0.173674
"etort-213","etort-278",0.17346
"etort-214","etort-278",0.172661
"etort-215","etort-278",0.172316
"etort-216","etort-278",0.173016
"etort-217","etort-278",0.172846
"etort-218","etort-278",0.173038
"etort-219","etort-278",0.173117
"etort-220","etort-278",0.172407
"etort-221","etort-278",0.173663
"etort-222","etort-278",0.174323
"etort-223","etort-278",0.173579
"etort-224","etort-278",0.174436
"etort-225","etort-278",0.174984
"etort-226","etort-278",0.172553
"etort-227","etort-278",0.174374
"etort-228","etort-278",0.169773
"etort-229","etort-278",0.172672
"etort-230","etort-278",0.165746
"etort-231","etort-278",0.165817
"etort-244","etort-278",0.170328
"etort-245","etort-278",0.173724
"etort-247","etort-278",0.164976
"etort-248","etort-278",0.166251
"etort-253","etort-278",0.165115
"etort-254","etort-278",0.172558
"etort-255","etort-278",0.173162
"etort-256","etort-278",0.16403
"etort-257","etort-278",0.173925
"etort-259","etort-278",0.168276
"etort-260","etort-278",0.168912
"etort-261","etort-278",0.166375
"etort-262","etort-278",0.17444
"etort-263","etort-278",0.175068
"etort-264","etort-278",0.174827
"etort-265","etort-278",0.172137
"etort-267","etort-278",0.168883
"etort-270","etort-278",0.170715
"etort-273","etort-278",0.164855
"etort-275","etort-278",0.174169
"etort-276","etort-278",0.172236
"etort-277","etort-278",0.172612
"etort-278","etort-278",0.112494
"etort-2","etort-284",0.173693
"etort-3","etort-284",0.17114
"etort-4","etort-284",0.171845
"etort-5","etort-284",0.173935
"etort-6","etort-284",0.179045
"etort-9","etort-284",0.174085
"etort-10","etort-284",0.162587
"etort-11","etort-284",0.165764
"etort-13","etort-284",0.172309
"etort-14","etort-284",0.175275
"etort-16","etort-284",0.172701
"etort-18","etort-284",0.162937
"etort-19","etort-284",0.171264
"etort-20","etort-284",0.172535
"etort-21","etort-284",0.162606
"etort-22","etort-284",0.162794
"etort-23","etort-284",0.168815
"etort-24","etort-284",0.166611
"etort-25","etort-284",0.167597
"etort-26","etort-284",0.175691
"etort-27","etort-284",0.166548
"etort-28","etort-284",0.16651
"etort-33","etort-284",0.176397
"etort-34","etort-284",0.17629
"etort-39","etort-284",0.176596
"etort-40","etort-284",0.17542
"etort-41","etort-284",0.176403
"etort-42","etort-284",0.178444
"etort-43","etort-284",0.175249
"etort-44","etort-284",0.17651
"etort-45","etort-284",0.175941
"etort-52","etort-284",0.174768
"etort-54","etort-284",0.175554
"etort-57","etort-284",0.17572
"etort-60 (sheared2)","etort-284",0.166314
"etort-61","etort-284",0.177306
"etort-63","etort-284",0.170632
"etort-64","etort-284",0.168799
"etort-65","etort-284",0.171036
"etort-66","etort-284",0.166113
"etort-67","etort-284",0.168867
"etort-68","etort-284",0.167133
"etort-69","etort-284",0.167161
"etort-70","etort-284",0.170208
"etort-71","etort-284",0.177136
"etort-72","etort-284",0.176506
"etort-73","etort-284",0.172728
"etort-74","etort-284",0.167985
"etort-77","etort-284",0.175029
"etort-96","etort-284",0.174332
"etort-97","etort-284",0.170576
"etort-98","etort-284",0.173072
"etort-99","etort-284",0.173182
"etort-100","etort-284",0.173595
"etort-102","etort-284",0.172602
"etort-103","etort-284",0.174623
"etort-104","etort-284",0.174483
"etort-105","etort-284",0.174498
"etort-106","etort-284",0.175153
"etort-107","etort-284",0.175223
"etort-108","etort-284",0.174527
"etort-109","etort-284",0.174948
"etort-110","etort-284",0.177291
"etort-111","etort-284",0.176223
"etort-115","etort-284",0.174165
"etort-116","etort-284",0.17431
"etort-117","etort-284",0.174582
"etort-119","etort-284",0.16291
"etort-120","etort-284",0.16385
"etort-121","etort-284",0.172744
"etort-122","etort-284",0.17251
"etort-123","etort-284",0.174567
"etort-124","etort-284",0.171498
"etort-125","etort-284",0.173149
"etort-126","etort-284",0.175064
"etort-127","etort-284",0.174834
"etort-128","etort-284",0.174476
"etort-129","etort-284",0.175602
"etort-195","etort-284",0.166109
"etort-208","etort-284",0.165973
"etort-209","etort-284",0.165635
"etort-210","etort-284",0.176652
"etort-211","etort-284",0.16269
"etort-212","etort-284",0.164476
"etort-213","etort-284",0.167125
"etort-214","etort-284",0.16319
"etort-215","etort-284",0.165639
"etort-216","etort-284",0.164783
"etort-217","etort-284",0.164292
"etort-218","etort-284",0.163166
"etort-219","etort-284",0.162881
"etort-220","etort-284",0.164405
"etort-221","etort-284",0.172964
"etort-222","etort-284",0.17571
"etort-223","etort-284",0.174126
"etort-224","etort-284",0.173848
"etort-225","etort-284",0.175683
"etort-226","etort-284",0.174262
"etort-227","etort-284",0.174918
"etort-228","etort-284",0.171512
"etort-229","etort-284",0.163402
"etort-230","etort-284",0.172358
"etort-231","etort-284",0.173107
"etort-244","etort-284",0.171568
"etort-245","etort-284",0.167727
"etort-247","etort-284",0.171796
"etort-248","etort-284",0.173688
"etort-253","etort-284",0.17119
"etort-254","etort-284",0.165021
"etort-255","etort-284",0.164649
"etort-256","etort-284",0.172825
"etort-257","etort-284",0.163178
"etort-259","etort-284",0.173657
"etort-260","etort-284",0.174317
"etort-261","etort-284",0.174912
"etort-262","etort-284",0.175456
"etort-263","etort-284",0.174392
"etort-264","etort-284",0.175876
"etort-265","etort-284",0.176835
"etort-267","etort-284",0.174026
"etort-270","etort-284",0.176885
"etort-273","etort-284",0.173156
"etort-275","etort-284",0.175231
"etort-276","etort-284",0.16516
"etort-277","etort-284",0.164362
"etort-278","etort-284",0.172626
"etort-284","etort-284",0.111595
"etort-2","etort-287",0.177472
"etort-3","etort-287",0.17649
"etort-4","etort-287",0.176848
"etort-5","etort-287",0.170816
"etort-6","etort-287",0.173024
"etort-9","etort-287",0.167959
"etort-10","etort-287",0.176295
"etort-11","etort-287",0.175435
"etort-13","etort-287",0.176799
"etort-14","etort-287",0.178176
"etort-16","etort-287",0.174354
"etort-18","etort-287",0.174539
"etort-19","etort-287",0.175648
"etort-20","etort-287",0.176808
"etort-21","etort-287",0.175113
"etort-22","etort-287",0.175305
"etort-23","etort-287",0.175982
"etort-24","etort-287",0.175122
"etort-25","etort-287",0.177921
"etort-26","etort-287",0.169526
"etort-27","etort-287",0.177809
"etort-28","etort-287",0.176757
"etort-33","etort-287",0.169405
"etort-34","etort-287",0.168245
"etort-39","etort-287",0.169243
"etort-40","etort-287",0.168355
"etort-41","etort-287",0.170888
"etort-42","etort-287",0.173089
"etort-43","etort-287",0.169837
"etort-44","etort-287",0.170764
"etort-45","etort-287",0.170863
"etort-52","etort-287",0.170227
"etort-54","etort-287",0.169819
"etort-57","etort-287",0.178349
"etort-60 (sheared2)","etort-287",0.174498
"etort-61","etort-287",0.178792
"etort-63","etort-287",0.175214
"etort-64","etort-287",0.173951
"etort-65","etort-287",0.175267
"etort-66","etort-287",0.173824
"etort-67","etort-287",0.17414
"etort-68","etort-287",0.172146
"etort-69","etort-287",0.173953
"etort-70","etort-287",0.175911
"etort-71","etort-287",0.179034
"etort-72","etort-287",0.178823
"etort-73","etort-287",0.175269
"etort-74","etort-287",0.175283
"etort-77","etort-287",0.17178
"etort-96","etort-287",0.168669
"etort-97","etort-287",0.165961
"etort-98","etort-287",0.167572
"etort-99","etort-287",0.16771
"etort-100","etort-287",0.167714
"etort-102","etort-287",0.167817
"etort-103","etort-287",0.169356
"etort-104","etort-287",0.167611
"etort-105","etort-287",0.167734
"etort-106","etort-287",0.176392
"etort-107","etort-287",0.17742
"etort-108","etort-287",0.175724
"etort-109","etort-287",0.177517
"etort-110","etort-287",0.178042
"etort-111","etort-287",0.177748
