"etort1","etort2","covariance"
"etort-231","etort-276",0.003164
"etort-244","etort-276",0.004077
"etort-245","etort-276",0.006867
"etort-247","etort-276",0.002923
"etort-248","etort-276",0.002664
"etort-253","etort-276",0.002898
"etort-254","etort-276",0.00727
"etort-255","etort-276",0.003788
"etort-256","etort-276",0.002988
"etort-257","etort-276",0.005576
"etort-259","etort-276",0.002841
"etort-260","etort-276",0.002656
"etort-261","etort-276",0.003603
"etort-262","etort-276",0.003587
"etort-263","etort-276",0.003791
"etort-264","etort-276",0.003727
"etort-265","etort-276",0.000553
"etort-267","etort-276",0.001469
"etort-270","etort-276",0.000961
"etort-273","etort-276",0.002886
"etort-275","etort-276",0.003827
"etort-276","etort-276",0.179147
"etort-2","etort-277",0.002472
"etort-3","etort-277",0.003352
"etort-4","etort-277",0.003233
"etort-5","etort-277",0.002126
"etort-6","etort-277",0.001404
"etort-9","etort-277",0.001604
"etort-10","etort-277",0.00349
"etort-11","etort-277",0.003418
"etort-13","etort-277",0.002839
"etort-14","etort-277",0.002729
"etort-16","etort-277",0.005823
"etort-18","etort-277",0.00549
"etort-19","etort-277",0.003431
"etort-20","etort-277",0.003558
"etort-21","etort-277",0.00404
"etort-22","etort-277",0.00321
"etort-23","etort-277",0.002878
"etort-24","etort-277",0.003346
"etort-25","etort-277",0.004149
"etort-26","etort-277",0.002195
"etort-27","etort-277",0.005171
"etort-28","etort-277",0.004719
"etort-33","etort-277",0.001607
"etort-34","etort-277",0.001922
"etort-39","etort-277",0.001856
"etort-40","etort-277",0.001542
"etort-41","etort-277",0.002592
"etort-42","etort-277",0.000735
"etort-43","etort-277",0.001934
"etort-44","etort-277",0.001454
"etort-45","etort-277",0.001368
"etort-52","etort-277",0.002079
"etort-54","etort-277",0.001307
"etort-57","etort-277",0.00257
"etort-60 (sheared2)","etort-277",0.004159
"etort-61","etort-277",0.004678
"etort-63","etort-277",0.004971
"etort-64","etort-277",0.005166
"etort-65","etort-277",0.00391
"etort-66","etort-277",0.004599
"etort-67","etort-277",0.006789
"etort-68","etort-277",0.003675
"etort-69","etort-277",0.004281
"etort-70","etort-277",0.002768
"etort-71","etort-277",0.002123
"etort-72","etort-277",0.002181
"etort-73","etort-277",0.002874
"etort-74","etort-277",0.007151
"etort-77","etort-277",0.002144
"etort-96","etort-277",0.002212
"etort-97","etort-277",0.002331
"etort-98","etort-277",0.0032
"etort-99","etort-277",0.00224
"etort-100","etort-277",0.003728
"etort-102","etort-277",0.001688
"etort-103","etort-277",0.001725
"etort-104","etort-277",0.003021
"etort-105","etort-277",0.002228
"etort-106","etort-277",0.002886
"etort-107","etort-277",0.001626
"etort-108","etort-277",0.00144
"etort-109","etort-277",0.002024
"etort-110","etort-277",0.00573
"etort-111","etort-277",0.003477
"etort-115","etort-277",0.002841
"etort-116","etort-277",0.001511
"etort-117","etort-277",0.00143
"etort-119","etort-277",0.004722
"etort-120","etort-277",0.004555
"etort-121","etort-277",0.002858
"etort-122","etort-277",0.004214
"etort-123","etort-277",0.003088
"etort-124","etort-277",0.003245
"etort-125","etort-277",0.004159
"etort-126","etort-277",0.003376
"etort-127","etort-277",0.005477
"etort-128","etort-277",0.002951
"etort-129","etort-277",0.002753
"etort-195","etort-277",0.005474
"etort-208","etort-277",0.005428
"etort-209","etort-277",0.005084
"etort-210","etort-277",0.000918
"etort-211","etort-277",0.006618
"etort-212","etort-277",0.004263
"etort-213","etort-277",0.005793
"etort-214","etort-277",0.006069
"etort-215","etort-277",0.004802
"etort-216","etort-277",0.004782
"etort-217","etort-277",0.005698
"etort-218","etort-277",0.006341
"etort-219","etort-277",0.00556
"etort-220","etort-277",0.00619
"etort-221","etort-277",0.003254
"etort-222","etort-277",0.003353
"etort-223","etort-277",0.003288
"etort-224","etort-277",0.003345
"etort-225","etort-277",0.003588
"etort-226","etort-277",0.003625
"etort-227","etort-277",0.002972
"etort-228","etort-277",0.003921
"etort-229","etort-277",0.005155
"etort-230","etort-277",0.002483
"etort-231","etort-277",0.002608
"etort-244","etort-277",0.003274
"etort-245","etort-277",0.005562
"etort-247","etort-277",0.002584
"etort-248","etort-277",0.00223
"etort-253","etort-277",0.00308
"etort-254","etort-277",0.006366
"etort-255","etort-277",0.003773
"etort-256","etort-277",0.002549
"etort-257","etort-277",0.005469
"etort-259","etort-277",0.002784
"etort-260","etort-277",0.002177
"etort-261","etort-277",0.003139
"etort-262","etort-277",0.003051
"etort-263","etort-277",0.003446
"etort-264","etort-277",0.003218
"etort-265","etort-277",0.000584
"etort-267","etort-277",0.001329
"etort-270","etort-277",0.000744
"etort-273","etort-277",0.002479
"etort-275","etort-277",0.003273
"etort-276","etort-277",0.00697
"etort-277","etort-277",0.158963
"etort-2","etort-278",0.001908
"etort-3","etort-278",0.002007
"etort-4","etort-278",0.002178
"etort-5","etort-278",0.003036
"etort-6","etort-278",0.004721
"etort-9","etort-278",0.003638
"etort-10","etort-278",0.00169
"etort-11","etort-278",0.001765
"etort-13","etort-278",0.001802
"etort-14","etort-278",0.002119
"etort-16","etort-278",0.005235
"etort-18","etort-278",0.001979
"etort-19","etort-278",0.002197
"etort-20","etort-278",0.002064
"etort-21","etort-278",0.001906
"etort-22","etort-278",0.001612
"etort-23","etort-278",0.001663
"etort-24","etort-278",0.001643
"etort-25","etort-278",0.001904
"etort-26","etort-278",0.005002
"etort-27","etort-278",0.002233
"etort-28","etort-278",0.00235
"etort-33","etort-278",0.003945
"etort-34","etort-278",0.004714
"etort-39","etort-278",0.004847
"etort-40","etort-278",0.004851
"etort-41","etort-278",0.005608
"etort-42","etort-278",0.002323
"etort-43","etort-278",0.004154
"etort-44","etort-278",0.003367
"etort-45","etort-278",0.00311
"etort-52","etort-278",0.004178
"etort-54","etort-278",0.002895
"etort-57","etort-278",0.002183
"etort-60 (sheared2)","etort-278",0.002259
"etort-61","etort-278",0.003995
"etort-63","etort-278",0.00329
"etort-64","etort-278",0.003154
"etort-65","etort-278",0.002893
"etort-66","etort-278",0.002741
"etort-67","etort-278",0.003622
"etort-68","etort-278",0.002482
"etort-69","etort-278",0.002464
"etort-70","etort-278",0.000896
"etort-71","etort-278",0.002125
"etort-72","etort-278",0.001837
"etort-73","etort-278",0.002437
"etort-74","etort-278",0.003977
"etort-77","etort-278",0.003508
"etort-96","etort-278",0.004687
"etort-97","etort-278",0.005279
"etort-98","etort-278",0.007101
"etort-99","etort-278",0.005807
"etort-100","etort-278",0.008123
"etort-102","etort-278",0.003215
"etort-103","etort-278",0.003149
"etort-104","etort-278",0.006526
"etort-105","etort-278",0.004998
"etort-106","etort-278",0.003042
"etort-107","etort-278",0.001583
"etort-108","etort-278",0.001406
"etort-109","etort-278",0.001803
"etort-110","etort-278",0.005761
"etort-111","etort-278",0.003291
"etort-115","etort-278",0.006017
"etort-116","etort-278",0.003673
"etort-117","etort-278",0.003576
"etort-119","etort-278",0.002206
"etort-120","etort-278",0.002256
"etort-121","etort-278",0.002701
"etort-122","etort-278",0.002999
"etort-123","etort-278",0.002877
"etort-124","etort-278",0.002623
"etort-125","etort-278",0.003181
"etort-126","etort-278",0.003036
"etort-127","etort-278",0.004472
"etort-128","etort-278",0.002479
"etort-129","etort-278",0.002945
"etort-195","etort-278",0.002571
"etort-208","etort-278",0.002581
"etort-209","etort-278",0.002746
"etort-210","etort-278",0.003413
"etort-211","etort-278",0.003252
"etort-212","etort-278",0.00227
"etort-213","etort-278",0.003147
"etort-214","etort-278",0.002772
"etort-215","etort-278",0.002937
"etort-216","etort-278",0.002409
"etort-217","etort-278",0.002674
"etort-218","etort-278",0.002881
"etort-219","etort-278",0.002525
"etort-220","etort-278",0.003007
"etort-221","etort-278",0.00307
"etort-222","etort-278",0.003602
"etort-223","etort-278",0.003167
"etort-224","etort-278",0.002974
"etort-225","etort-278",0.003921
"etort-226","etort-278",0.004215
"etort-227","etort-278",0.00323
"etort-228","etort-278",0.004198
"etort-229","etort-278",0.002843
"etort-230","etort-278",0.005317
"etort-231","etort-278",0.005666
"etort-244","etort-278",0.003934
"etort-245","etort-278",0.00287
"etort-247","etort-278",0.005412
"etort-248","etort-278",0.005516
"etort-253","etort-278",0.005483
"etort-254","etort-278",0.003209
"etort-255","etort-278",0.002036
"etort-256","etort-278",0.006234
"etort-257","etort-278",0.002665
"etort-259","etort-278",0.004884
"etort-260","etort-278",0.004712
"etort-261","etort-278",0.006679
"etort-262","etort-278",0.003228
"etort-263","etort-278",0.003368
"etort-264","etort-278",0.003045
"etort-265","etort-278",0.002734
"etort-267","etort-278",0.003475
"etort-270","etort-278",0.003097
"etort-273","etort-278",0.006137
"etort-275","etort-278",0.003104
"etort-276","etort-278",0.00344
"etort-277","etort-278",0.002961
"etort-278","etort-278",0.172751
"etort-2","etort-284",0.002072
"etort-3","etort-284",0.002858
"etort-4","etort-284",0.003286
"etort-5","etort-284",0.001968
"etort-6","etort-284",0.001082
"etort-9","etort-284",0.001606
"etort-10","etort-284",0.00448
"etort-11","etort-284",0.004272
"etort-13","etort-284",0.002327
"etort-14","etort-284",0.002304
"etort-16","etort-284",0.005238
"etort-18","etort-284",0.004923
"etort-19","etort-284",0.003086
"etort-20","etort-284",0.003023
"etort-21","etort-284",0.00476
"etort-22","etort-284",0.004078
"etort-23","etort-284",0.003586
"etort-24","etort-284",0.003707
"etort-25","etort-284",0.00487
"etort-26","etort-284",0.001907
"etort-27","etort-284",0.005687
"etort-28","etort-284",0.0055
"etort-33","etort-284",0.00148
"etort-34","etort-284",0.001789
"etort-39","etort-284",0.001782
"etort-40","etort-284",0.002049
"etort-41","etort-284",0.002475
"etort-42","etort-284",0.000776
"etort-43","etort-284",0.001967
"etort-44","etort-284",0.001367
"etort-45","etort-284",0.001309
"etort-52","etort-284",0.002089
"etort-54","etort-284",0.001212
"etort-57","etort-284",0.002103
"etort-60 (sheared2)","etort-284",0.003767
"etort-61","etort-284",0.003994
"etort-63","etort-284",0.004453
"etort-64","etort-284",0.004642
"etort-65","etort-284",0.003557
"etort-66","etort-284",0.004701
"etort-67","etort-284",0.005786
"etort-68","etort-284",0.003361
"etort-69","etort-284",0.004108
"etort-70","etort-284",0.002422
"etort-71","etort-284",0.002021
"etort-72","etort-284",0.001895
"etort-73","etort-284",0.0027
"etort-74","etort-284",0.006478
"etort-77","etort-284",0.002073
"etort-96","etort-284",0.002051
"etort-97","etort-284",0.002226
"etort-98","etort-284",0.003135
"etort-99","etort-284",0.002749
"etort-100","etort-284",0.003419
"etort-102","etort-284",0.001669
"etort-103","etort-284",0.00138
"etort-104","etort-284",0.002601
"etort-105","etort-284",0.001747
"etort-106","etort-284",0.002685
"etort-107","etort-284",0.001495
"etort-108","etort-284",0.001278
"etort-109","etort-284",0.001808
"etort-110","etort-284",0.004634
"etort-111","etort-284",0.003025
"etort-115","etort-284",0.002597
"etort-116","etort-284",0.001576
"etort-117","etort-284",0.001445
"etort-119","etort-284",0.00582
"etort-120","etort-284",0.005431
"etort-121","etort-284",0.002794
"etort-122","etort-284",0.003566
"etort-123","etort-284",0.002603
"etort-124","etort-284",0.00299
"etort-125","etort-284",0.003459
"etort-126","etort-284",0.002836
"etort-127","etort-284",0.004658
"etort-128","etort-284",0.002368
"etort-129","etort-284",0.002341
"etort-195","etort-284",0.004961
"etort-208","etort-284",0.005834
"etort-209","etort-284",0.006166
"etort-210","etort-284",0.000858
"etort-211","etort-284",0.007547
"etort-212","etort-284",0.005096
"etort-213","etort-284",0.005307
"etort-214","etort-284",0.006102
"etort-215","etort-284",0.00551
"etort-216","etort-284",0.005357
"etort-217","etort-284",0.005919
"etort-218","etort-284",0.006602
"etort-219","etort-284",0.006163
"etort-220","etort-284",0.005867
"etort-221","etort-284",0.003113
"etort-222","etort-284",0.002772
"etort-223","etort-284",0.002775
"etort-224","etort-284",0.002987
"etort-225","etort-284",0.003342
"etort-226","etort-284",0.00325
"etort-227","etort-284",0.002811
"etort-228","etort-284",0.003313
"etort-229","etort-284",0.006217
"etort-230","etort-284",0.002502
"etort-231","etort-284",0.002482
"etort-244","etort-284",0.003345
"etort-245","etort-284",0.004922
"etort-247","etort-284",0.002614
"etort-248","etort-284",0.002305
"etort-253","etort-284",0.002832
"etort-254","etort-284",0.00602
"etort-255","etort-284",0.00466
"etort-256","etort-284",0.002484
"etort-257","etort-284",0.006665
"etort-259","etort-284",0.00241
"etort-260","etort-284",0.002376
"etort-261","etort-284",0.002477
"etort-262","etort-284",0.002567
"etort-263","etort-284",0.003362
"etort-264","etort-284",0.002556
"etort-265","etort-284",0.000845
"etort-267","etort-284",0.001427
"etort-270","etort-284",0.000662
"etort-273","etort-284",0.002473
"etort-275","etort-284",0.002555
"etort-276","etort-284",0.006217
"etort-277","etort-284",0.005894
"etort-278","etort-284",0.002853
"etort-284","etort-284",0.157464
"etort-2","etort-287",0.001557
"etort-3","etort-287",0.001819
"etort-4","etort-287",0.002244
"etort-5","etort-287",0.003148
"etort-6","etort-287",0.004689
"etort-9","etort-287",0.003543
"etort-10","etort-287",0.001508
"etort-11","etort-287",0.001851
"etort-13","etort-287",0.001535
"etort-14","etort-287",0.001889
"etort-16","etort-287",0.005199
"etort-18","etort-287",0.002154
"etort-19","etort-287",0.002249
"etort-20","etort-287",0.002151
"etort-21","etort-287",0.00171
"etort-22","etort-287",0.001427
"etort-23","etort-287",0.001778
"etort-24","etort-287",0.00171
"etort-25","etort-287",0.001719
"etort-26","etort-287",0.004417
"etort-27","etort-287",0.002113
"etort-28","etort-287",0.002322
"etort-33","etort-287",0.003919
"etort-34","etort-287",0.004515
"etort-39","etort-287",0.004485
"etort-40","etort-287",0.004646
"etort-41","etort-287",0.005842
"etort-42","etort-287",0.002416
"etort-43","etort-287",0.004288
"etort-44","etort-287",0.003415
"etort-45","etort-287",0.003044
"etort-52","etort-287",0.004233
"etort-54","etort-287",0.002888
"etort-57","etort-287",0.001872
"etort-60 (sheared2)","etort-287",0.001876
"etort-61","etort-287",0.004057
"etort-63","etort-287",0.003203
"etort-64","etort-287",0.003145
"etort-65","etort-287",0.002716
"etort-66","etort-287",0.002479
"etort-67","etort-287",0.003986
"etort-68","etort-287",0.002308
"etort-69","etort-287",0.002491
"etort-70","etort-287",0.001043
"etort-71","etort-287",0.001967
"etort-72","etort-287",0.00167
"etort-73","etort-287",0.002377
"etort-74","etort-287",0.003901
"etort-77","etort-287",0.003501
"etort-96","etort-287",0.004655
"etort-97","etort-287",0.005322
"etort-98","etort-287",0.006565
"etort-99","etort-287",0.005842
"etort-100","etort-287",0.007576
"etort-102","etort-287",0.003328
"etort-103","etort-287",0.00306
"etort-104","etort-287",0.006759
"etort-105","etort-287",0.00451
"etort-106","etort-287",0.002783
"etort-107","etort-287",0.001249
"etort-108","etort-287",0.001327
"etort-109","etort-287",0.001515
"etort-110","etort-287",0.005213
"etort-111","etort-287",0.003017
"etort-115","etort-287",0.005886
"etort-116","etort-287",0.003192
"etort-117","etort-287",0.003268
"etort-119","etort-287",0.002154
"etort-120","etort-287",0.002116
"etort-121","etort-287",0.002322
"etort-122","etort-287",0.003132
"etort-123","etort-287",0.00282
"etort-124","etort-287",0.002312
"etort-125","etort-287",0.00351
"etort-126","etort-287",0.002944
"etort-127","etort-287",0.004176
"etort-128","etort-287",0.002128
"etort-129","etort-287",0.002834
"etort-195","etort-287",0.002413
"etort-208","etort-287",0.002472
"etort-209","etort-287",0.00264
"etort-210","etort-287",0.003329
"etort-211","etort-287",0.002889
"etort-212","etort-287",0.002102
"etort-213","etort-287",0.00306
"etort-214","etort-287",0.002902
"etort-215","etort-287",0.003054
"etort-216","etort-287",0.001928
"etort-217","etort-287",0.002649
"etort-218","etort-287",0.003169
"etort-219","etort-287",0.002386
"etort-220","etort-287",0.003135
"etort-221","etort-287",0.002751
"etort-222","etort-287",0.002886
"etort-223","etort-287",0.00277
"etort-224","etort-287",0.002817
"etort-225","etort-287",0.003284
"etort-226","etort-287",0.004083
"etort-227","etort-287",0.003119
"etort-228","etort-287",0.003784
"etort-229","etort-287",0.002949
"etort-230","etort-287",0.005267
"etort-231","etort-287",0.006013
"etort-244","etort-287",0.003476
"etort-245","etort-287",0.00275
"etort-247","etort-287",0.005068
"etort-248","etort-287",0.005272
"etort-253","etort-287",0.005536
"etort-254","etort-287",0.003027
"etort-255","etort-287",0.001759
"etort-256","etort-287",0.005232
"etort-257","etort-287",0.00253
"etort-259","etort-287",0.005244
"etort-260","etort-287",0.004919
