"etort1","etort2","pi"
"etort-237","etort-272",0.170214
"etort-238","etort-272",0.17057
"etort-239","etort-272",0.172107
"etort-240","etort-272",0.170771
"etort-241","etort-272",0.170195
"etort-242","etort-272",0.169379
"etort-243","etort-272",0.16966
"etort-250","etort-272",0.171243
"etort-251","etort-272",0.168563
"etort-252","etort-272",0.167257
"etort-258","etort-272",0.173484
"etort-266","etort-272",0.173302
"etort-268","etort-272",0.172132
"etort-269","etort-272",0.167635
"etort-272","etort-272",0.112754
"etort-15","etort-282",0.160018
"etort-17","etort-282",0.156098
"etort-31","etort-282",0.157239
"etort-36","etort-282",0.165971
"etort-37","etort-282",0.16136
"etort-38","etort-282",0.15192
"etort-46","etort-282",0.170674
"etort-47","etort-282",0.170447
"etort-48","etort-282",0.167939
"etort-49","etort-282",0.172818
"etort-51","etort-282",0.178047
"etort-53","etort-282",0.15844
"etort-55","etort-282",0.170433
"etort-56 (sheared2)","etort-282",0.168462
"etort-58","etort-282",0.156392
"etort-59","etort-282",0.172226
"etort-62","etort-282",0.162945
"etort-78","etort-282",0.162953
"etort-79","etort-282",0.166759
"etort-80","etort-282",0.165512
"etort-81","etort-282",0.171254
"etort-82","etort-282",0.168512
"etort-83","etort-282",0.170983
"etort-84","etort-282",0.171113
"etort-85","etort-282",0.170168
"etort-86","etort-282",0.156317
"etort-87","etort-282",0.166832
"etort-89","etort-282",0.170912
"etort-90","etort-282",0.169895
"etort-93","etort-282",0.165265
"etort-94","etort-282",0.170771
"etort-95","etort-282",0.162178
"etort-112","etort-282",0.1712
"etort-113","etort-282",0.172289
"etort-130","etort-282",0.169167
"etort-131","etort-282",0.166829
"etort-132","etort-282",0.168822
"etort-133","etort-282",0.169967
"etort-134","etort-282",0.168411
"etort-135","etort-282",0.165539
"etort-136","etort-282",0.166357
"etort-137","etort-282",0.168915
"etort-138","etort-282",0.168504
"etort-139","etort-282",0.169872
"etort-140","etort-282",0.165682
"etort-141","etort-282",0.16532
"etort-142","etort-282",0.170898
"etort-143","etort-282",0.166362
"etort-144","etort-282",0.168493
"etort-145","etort-282",0.16543
"etort-146","etort-282",0.165983
"etort-147","etort-282",0.166568
"etort-148","etort-282",0.1731
"etort-149","etort-282",0.167176
"etort-150","etort-282",0.166904
"etort-151","etort-282",0.167697
"etort-152","etort-282",0.168417
"etort-153","etort-282",0.167443
"etort-154","etort-282",0.169991
"etort-155","etort-282",0.166131
"etort-156","etort-282",0.16531
"etort-157","etort-282",0.168953
"etort-158","etort-282",0.169636
"etort-159","etort-282",0.168613
"etort-161","etort-282",0.167699
"etort-162","etort-282",0.165554
"etort-163","etort-282",0.166353
"etort-164","etort-282",0.165519
"etort-166","etort-282",0.166626
"etort-167","etort-282",0.165356
"etort-168","etort-282",0.168642
"etort-169","etort-282",0.169714
"etort-170","etort-282",0.167347
"etort-172","etort-282",0.16592
"etort-173","etort-282",0.169455
"etort-174","etort-282",0.169187
"etort-175","etort-282",0.168586
"etort-176","etort-282",0.168824
"etort-177","etort-282",0.167978
"etort-178","etort-282",0.168043
"etort-179","etort-282",0.167125
"etort-180","etort-282",0.168102
"etort-181","etort-282",0.170117
"etort-182","etort-282",0.16622
"etort-183","etort-282",0.168598
"etort-184","etort-282",0.1664
"etort-185","etort-282",0.166086
"etort-186","etort-282",0.166539
"etort-187","etort-282",0.1703
"etort-188","etort-282",0.170707
"etort-189","etort-282",0.173015
"etort-190","etort-282",0.171719
"etort-191","etort-282",0.169115
"etort-192","etort-282",0.172736
"etort-193","etort-282",0.170285
"etort-194","etort-282",0.155884
"etort-196","etort-282",0.161384
"etort-197","etort-282",0.165315
"etort-202","etort-282",0.16567
"etort-203","etort-282",0.164188
"etort-233","etort-282",0.164579
"etort-234","etort-282",0.170733
"etort-235","etort-282",0.157038
"etort-236","etort-282",0.158081
"etort-237","etort-282",0.153995
"etort-238","etort-282",0.155451
"etort-239","etort-282",0.155552
"etort-240","etort-282",0.154652
"etort-241","etort-282",0.155713
"etort-242","etort-282",0.155019
"etort-243","etort-282",0.15569
"etort-250","etort-282",0.17167
"etort-251","etort-282",0.16144
"etort-252","etort-282",0.162126
"etort-258","etort-282",0.17293
"etort-266","etort-282",0.171281
"etort-268","etort-282",0.172181
"etort-269","etort-282",0.164505
"etort-272","etort-282",0.169917
"etort-282","etort-282",0.106714
"etort-15","etort-283",0.159632
"etort-17","etort-283",0.153279
"etort-31","etort-283",0.153764
"etort-36","etort-283",0.165757
"etort-37","etort-283",0.160721
"etort-38","etort-283",0.156777
"etort-46","etort-283",0.170217
"etort-47","etort-283",0.170864
"etort-48","etort-283",0.168207
"etort-49","etort-283",0.172587
"etort-51","etort-283",0.178197
"etort-53","etort-283",0.157495
"etort-55","etort-283",0.17054
"etort-56 (sheared2)","etort-283",0.168149
"etort-58","etort-283",0.152853
"etort-59","etort-283",0.172376
"etort-62","etort-283",0.163564
"etort-78","etort-283",0.162962
"etort-79","etort-283",0.167099
"etort-80","etort-283",0.165631
"etort-81","etort-283",0.171323
"etort-82","etort-283",0.168524
"etort-83","etort-283",0.170496
"etort-84","etort-283",0.170846
"etort-85","etort-283",0.170748
"etort-86","etort-283",0.148636
"etort-87","etort-283",0.166393
"etort-89","etort-283",0.170756
"etort-90","etort-283",0.16931
"etort-93","etort-283",0.166151
"etort-94","etort-283",0.171371
"etort-95","etort-283",0.161981
"etort-112","etort-283",0.170405
"etort-113","etort-283",0.172475
"etort-130","etort-283",0.169562
"etort-131","etort-283",0.167449
"etort-132","etort-283",0.168301
"etort-133","etort-283",0.170258
"etort-134","etort-283",0.167804
"etort-135","etort-283",0.165492
"etort-136","etort-283",0.166277
"etort-137","etort-283",0.168997
"etort-138","etort-283",0.169
"etort-139","etort-283",0.169366
"etort-140","etort-283",0.165205
"etort-141","etort-283",0.164717
"etort-142","etort-283",0.170959
"etort-143","etort-283",0.165532
"etort-144","etort-283",0.168925
"etort-145","etort-283",0.16483
"etort-146","etort-283",0.165474
"etort-147","etort-283",0.165724
"etort-148","etort-283",0.173126
"etort-149","etort-283",0.166744
"etort-150","etort-283",0.166846
"etort-151","etort-283",0.167241
"etort-152","etort-283",0.168092
"etort-153","etort-283",0.167437
"etort-154","etort-283",0.170312
"etort-155","etort-283",0.166445
"etort-156","etort-283",0.165995
"etort-157","etort-283",0.168745
"etort-158","etort-283",0.16961
"etort-159","etort-283",0.16899
"etort-161","etort-283",0.168211
"etort-162","etort-283",0.165469
"etort-163","etort-283",0.165619
"etort-164","etort-283",0.165784
"etort-166","etort-283",0.167001
"etort-167","etort-283",0.165777
"etort-168","etort-283",0.168196
"etort-169","etort-283",0.169934
"etort-170","etort-283",0.167409
"etort-172","etort-283",0.165538
"etort-173","etort-283",0.170161
"etort-174","etort-283",0.16935
"etort-175","etort-283",0.168022
"etort-176","etort-283",0.167934
"etort-177","etort-283",0.167158
"etort-178","etort-283",0.167433
"etort-179","etort-283",0.166702
"etort-180","etort-283",0.168687
"etort-181","etort-283",0.169927
"etort-182","etort-283",0.165993
"etort-183","etort-283",0.168823
"etort-184","etort-283",0.16651
"etort-185","etort-283",0.165597
"etort-186","etort-283",0.166496
"etort-187","etort-283",0.170261
"etort-188","etort-283",0.170829
"etort-189","etort-283",0.173277
"etort-190","etort-283",0.171271
"etort-191","etort-283",0.167891
"etort-192","etort-283",0.172514
"etort-193","etort-283",0.170124
"etort-194","etort-283",0.152241
"etort-196","etort-283",0.160976
"etort-197","etort-283",0.165387
"etort-202","etort-283",0.164941
"etort-203","etort-283",0.16398
"etort-233","etort-283",0.165103
"etort-234","etort-283",0.170852
"etort-235","etort-283",0.156788
"etort-236","etort-283",0.159188
"etort-237","etort-283",0.15214
"etort-238","etort-283",0.152263
"etort-239","etort-283",0.148672
"etort-240","etort-283",0.147553
"etort-241","etort-283",0.148481
"etort-242","etort-283",0.151344
"etort-243","etort-283",0.151998
"etort-250","etort-283",0.170721
"etort-251","etort-283",0.161108
"etort-252","etort-283",0.162629
"etort-258","etort-283",0.172846
"etort-266","etort-283",0.170911
"etort-268","etort-283",0.172713
"etort-269","etort-283",0.163884
"etort-272","etort-283",0.170399
"etort-282","etort-283",0.154195
"etort-283","etort-283",0.10251
"etort-15","etort-285",0.159936
"etort-17","etort-285",0.160293
"etort-31","etort-285",0.161736
"etort-36","etort-285",0.160214
"etort-37","etort-285",0.153119
"etort-38","etort-285",0.162129
"etort-46","etort-285",0.168994
"etort-47","etort-285",0.169482
"etort-48","etort-285",0.166899
"etort-49","etort-285",0.171928
"etort-51","etort-285",0.177034
"etort-53","etort-285",0.16144
"etort-55","etort-285",0.170537
"etort-56 (sheared2)","etort-285",0.166854
"etort-58","etort-285",0.158265
"etort-59","etort-285",0.171795
"etort-62","etort-285",0.164145
"etort-78","etort-285",0.15355
"etort-79","etort-285",0.163661
"etort-80","etort-285",0.162025
"etort-81","etort-285",0.169997
"etort-82","etort-285",0.168001
"etort-83","etort-285",0.169964
"etort-84","etort-285",0.169401
"etort-85","etort-285",0.168944
"etort-86","etort-285",0.159307
"etort-87","etort-285",0.163059
"etort-89","etort-285",0.169397
"etort-90","etort-285",0.168212
"etort-93","etort-285",0.162553
"etort-94","etort-285",0.169294
"etort-95","etort-285",0.160989
"etort-112","etort-285",0.170351
"etort-113","etort-285",0.172095
"etort-130","etort-285",0.167859
"etort-131","etort-285",0.165819
"etort-132","etort-285",0.167608
"etort-133","etort-285",0.169059
"etort-134","etort-285",0.16704
"etort-135","etort-285",0.163531
"etort-136","etort-285",0.165655
"etort-137","etort-285",0.168625
"etort-138","etort-285",0.16774
"etort-139","etort-285",0.168952
"etort-140","etort-285",0.164191
"etort-141","etort-285",0.163723
"etort-142","etort-285",0.169773
"etort-143","etort-285",0.1656
"etort-144","etort-285",0.16785
"etort-145","etort-285",0.16402
"etort-146","etort-285",0.164029
"etort-147","etort-285",0.165401
"etort-148","etort-285",0.172453
"etort-149","etort-285",0.165773
"etort-150","etort-285",0.165353
"etort-151","etort-285",0.165759
"etort-152","etort-285",0.166848
"etort-153","etort-285",0.165881
"etort-154","etort-285",0.168968
"etort-155","etort-285",0.166179
"etort-156","etort-285",0.164287
"etort-157","etort-285",0.167516
"etort-158","etort-285",0.168472
"etort-159","etort-285",0.167373
"etort-161","etort-285",0.166762
"etort-162","etort-285",0.164718
"etort-163","etort-285",0.165227
"etort-164","etort-285",0.164401
"etort-166","etort-285",0.165721
"etort-167","etort-285",0.164221
"etort-168","etort-285",0.167685
"etort-169","etort-285",0.168437
"etort-170","etort-285",0.166651
"etort-172","etort-285",0.164112
"etort-173","etort-285",0.168831
"etort-174","etort-285",0.168404
"etort-175","etort-285",0.166566
"etort-176","etort-285",0.1671
"etort-177","etort-285",0.166213
"etort-178","etort-285",0.16529
"etort-179","etort-285",0.165487
"etort-180","etort-285",0.168086
"etort-181","etort-285",0.169077
"etort-182","etort-285",0.164299
"etort-183","etort-285",0.167523
"etort-184","etort-285",0.166034
"etort-185","etort-285",0.164755
"etort-186","etort-285",0.165698
"etort-187","etort-285",0.168707
"etort-188","etort-285",0.169619
"etort-189","etort-285",0.17208
"etort-190","etort-285",0.171148
"etort-191","etort-285",0.167427
"etort-192","etort-285",0.171556
"etort-193","etort-285",0.169373
"etort-194","etort-285",0.159421
"etort-196","etort-285",0.154427
"etort-197","etort-285",0.161489
"etort-202","etort-285",0.16541
"etort-203","etort-285",0.164103
"etort-233","etort-285",0.164435
"etort-234","etort-285",0.170032
"etort-235","etort-285",0.159366
"etort-236","etort-285",0.158862
"etort-237","etort-285",0.159243
"etort-238","etort-285",0.158927
"etort-239","etort-285",0.15896
"etort-240","etort-285",0.158311
"etort-241","etort-285",0.158397
"etort-242","etort-285",0.158394
"etort-243","etort-285",0.158678
"etort-250","etort-285",0.170547
"etort-251","etort-285",0.160658
"etort-252","etort-285",0.162399
"etort-258","etort-285",0.172446
"etort-266","etort-285",0.17026
"etort-268","etort-285",0.17167
"etort-269","etort-285",0.161515
"etort-272","etort-285",0.16861
"etort-282","etort-285",0.158839
"etort-283","etort-285",0.157189
"etort-285","etort-285",0.105323
"etort-15","etort-286",0.163049
"etort-17","etort-286",0.165003
"etort-31","etort-286",0.165788
"etort-36","etort-286",0.16804
"etort-37","etort-286",0.164393
"etort-38","etort-286",0.166133
"etort-46","etort-286",0.169879
"etort-47","etort-286",0.169696
"etort-48","etort-286",0.167767
"etort-49","etort-286",0.171701
"etort-51","etort-286",0.176782
"etort-53","etort-286",0.165314
"etort-55","etort-286",0.170121
"etort-56 (sheared2)","etort-286",0.168912
"etort-58","etort-286",0.164434
"etort-59","etort-286",0.171536
"etort-62","etort-286",0.166332
"etort-78","etort-286",0.166997
"etort-79","etort-286",0.166985
"etort-80","etort-286",0.167274
"etort-81","etort-286",0.169112
"etort-82","etort-286",0.167493
"etort-83","etort-286",0.16999
"etort-84","etort-286",0.170128
"etort-85","etort-286",0.170392
"etort-86","etort-286",0.165539
"etort-87","etort-286",0.167775
"etort-89","etort-286",0.170648
"etort-90","etort-286",0.167414
"etort-93","etort-286",0.167526
"etort-94","etort-286",0.170578
"etort-95","etort-286",0.161983
"etort-112","etort-286",0.171563
"etort-113","etort-286",0.172613
"etort-130","etort-286",0.167286
"etort-131","etort-286",0.165969
"etort-132","etort-286",0.166786
"etort-133","etort-286",0.168517
"etort-134","etort-286",0.167053
"etort-135","etort-286",0.164198
"etort-136","etort-286",0.165159
"etort-137","etort-286",0.167504
"etort-138","etort-286",0.16905
"etort-139","etort-286",0.16866
"etort-140","etort-286",0.164801
"etort-141","etort-286",0.165363
"etort-142","etort-286",0.169504
"etort-143","etort-286",0.164853
"etort-144","etort-286",0.167279
"etort-145","etort-286",0.16415
"etort-146","etort-286",0.165784
"etort-147","etort-286",0.166023
"etort-148","etort-286",0.173841
"etort-149","etort-286",0.166634
"etort-150","etort-286",0.166566
"etort-151","etort-286",0.166521
"etort-152","etort-286",0.167746
"etort-153","etort-286",0.167329
"etort-154","etort-286",0.169171
"etort-155","etort-286",0.165753
"etort-156","etort-286",0.164967
"etort-157","etort-286",0.168406
"etort-158","etort-286",0.168944
"etort-159","etort-286",0.168769
"etort-161","etort-286",0.166323
"etort-162","etort-286",0.164104
"etort-163","etort-286",0.165431
"etort-164","etort-286",0.164545
"etort-166","etort-286",0.16614
"etort-167","etort-286",0.16489
"etort-168","etort-286",0.16807
"etort-169","etort-286",0.168861
"etort-170","etort-286",0.166833
"etort-172","etort-286",0.16476
"etort-173","etort-286",0.168067
"etort-174","etort-286",0.168068
"etort-175","etort-286",0.167295
"etort-176","etort-286",0.166111
"etort-177","etort-286",0.165897
"etort-178","etort-286",0.165681
"etort-179","etort-286",0.165281
"etort-180","etort-286",0.166895
"etort-181","etort-286",0.169744
"etort-182","etort-286",0.163832
"etort-183","etort-286",0.166602
"etort-184","etort-286",0.164749
"etort-185","etort-286",0.165017
"etort-186","etort-286",0.165704
"etort-187","etort-286",0.168291
"etort-188","etort-286",0.169074
"etort-189","etort-286",0.171455
"etort-190","etort-286",0.170433
"etort-191","etort-286",0.167127
"etort-192","etort-286",0.171522
"etort-193","etort-286",0.168954
"etort-194","etort-286",0.164071
"etort-196","etort-286",0.16393
"etort-197","etort-286",0.166198
"etort-202","etort-286",0.167528
"etort-203","etort-286",0.162804
"etort-233","etort-286",0.163944
"etort-234","etort-286",0.170038
"etort-235","etort-286",0.163809
"etort-236","etort-286",0.163796
"etort-237","etort-286",0.164328
"etort-238","etort-286",0.164076
"etort-239","etort-286",0.164734
"etort-240","etort-286",0.164512
"etort-241","etort-286",0.163339
"etort-242","etort-286",0.163867
"etort-243","etort-286",0.163475
"etort-250","etort-286",0.171193
"etort-251","etort-286",0.161956
"etort-252","etort-286",0.162452
"etort-258","etort-286",0.172418
"etort-266","etort-286",0.171374
"etort-268","etort-286",0.172945
"etort-269","etort-286",0.165451
"etort-272","etort-286",0.169206
"etort-282","etort-286",0.163339
"etort-283","etort-286",0.163413
"etort-285","etort-286",0.163141
"etort-286","etort-286",0.110802
"etort-15","etort-288",0.160593
"etort-17","etort-288",0.154626
"etort-31","etort-288",0.155232
"etort-36","etort-288",0.16567
