"etort1","etort2","covariance"
"etort-89","etort-272",0.001589
"etort-90","etort-272",0.002879
"etort-93","etort-272",0.001625
"etort-94","etort-272",0.000877
"etort-95","etort-272",0.001911
"etort-112","etort-272",0.000712
"etort-113","etort-272",0.001051
"etort-130","etort-272",0.002269
"etort-131","etort-272",0.002211
"etort-132","etort-272",0.002417
"etort-133","etort-272",0.001677
"etort-134","etort-272",0.001872
"etort-135","etort-272",0.002335
"etort-136","etort-272",0.002269
"etort-137","etort-272",0.002827
"etort-138","etort-272",0.002036
"etort-139","etort-272",0.002006
"etort-140","etort-272",0.00221
"etort-141","etort-272",0.003077
"etort-142","etort-272",0.001009
"etort-143","etort-272",0.00197
"etort-144","etort-272",0.001593
"etort-145","etort-272",0.001427
"etort-146","etort-272",0.001958
"etort-147","etort-272",0.002725
"etort-148","etort-272",0.000922
"etort-149","etort-272",0.002262
"etort-150","etort-272",0.001504
"etort-151","etort-272",0.003119
"etort-152","etort-272",0.001454
"etort-153","etort-272",0.001718
"etort-154","etort-272",0.002485
"etort-155","etort-272",0.002231
"etort-156","etort-272",0.001845
"etort-157","etort-272",0.001648
"etort-158","etort-272",0.001514
"etort-159","etort-272",0.001426
"etort-161","etort-272",0.002947
"etort-162","etort-272",0.00331
"etort-163","etort-272",0.001823
"etort-164","etort-272",0.00243
"etort-166","etort-272",0.001933
"etort-167","etort-272",0.002109
"etort-168","etort-272",0.002093
"etort-169","etort-272",0.00163
"etort-170","etort-272",0.001984
"etort-172","etort-272",0.001768
"etort-173","etort-272",0.002867
"etort-174","etort-272",0.001824
"etort-175","etort-272",0.001538
"etort-176","etort-272",0.00153
"etort-177","etort-272",0.002145
"etort-178","etort-272",0.001658
"etort-179","etort-272",0.002042
"etort-180","etort-272",0.001855
"etort-181","etort-272",0.00184
"etort-182","etort-272",0.002114
"etort-183","etort-272",0.002192
"etort-184","etort-272",0.001639
"etort-185","etort-272",0.002069
"etort-186","etort-272",0.002535
"etort-187","etort-272",0.001742
"etort-188","etort-272",0.002271
"etort-189","etort-272",0.000941
"etort-190","etort-272",0.001959
"etort-191","etort-272",0.001805
"etort-192","etort-272",0.001698
"etort-193","etort-272",0.001018
"etort-194","etort-272",0.001104
"etort-196","etort-272",0.001766
"etort-197","etort-272",0.001286
"etort-202","etort-272",0.002277
"etort-203","etort-272",0.003172
"etort-233","etort-272",0.002247
"etort-234","etort-272",0.000802
"etort-235","etort-272",0.001965
"etort-236","etort-272",0.002435
"etort-237","etort-272",0.002102
"etort-238","etort-272",0.001835
"etort-239","etort-272",0.001629
"etort-240","etort-272",0.002015
"etort-241","etort-272",0.002085
"etort-242","etort-272",0.001934
"etort-243","etort-272",0.002231
"etort-250","etort-272",0.001063
"etort-251","etort-272",0.002196
"etort-252","etort-272",0.002402
"etort-258","etort-272",0.000697
"etort-266","etort-272",0.00082
"etort-268","etort-272",0.000576
"etort-269","etort-272",0.002152
"etort-272","etort-272",0.153451
"etort-15","etort-282",0.005985
"etort-17","etort-282",0.006859
"etort-31","etort-282",0.012339
"etort-36","etort-282",0.004158
"etort-37","etort-282",0.006342
"etort-38","etort-282",0.009919
"etort-46","etort-282",0.001413
"etort-47","etort-282",0.001431
"etort-48","etort-282",0.001244
"etort-49","etort-282",0.001269
"etort-51","etort-282",0.000395
"etort-53","etort-282",0.007442
"etort-55","etort-282",0.001688
"etort-56 (sheared2)","etort-282",0.002188
"etort-58","etort-282",0.008888
"etort-59","etort-282",0.001286
"etort-62","etort-282",0.0059
"etort-78","etort-282",0.004911
"etort-79","etort-282",0.003259
"etort-80","etort-282",0.003631
"etort-81","etort-282",0.001492
"etort-82","etort-282",0.002846
"etort-83","etort-282",0.001935
"etort-84","etort-282",0.001962
"etort-85","etort-282",0.002563
"etort-86","etort-282",0.006814
"etort-87","etort-282",0.003077
"etort-89","etort-282",0.002202
"etort-90","etort-282",0.003699
"etort-93","etort-282",0.003661
"etort-94","etort-282",0.001962
"etort-95","etort-282",0.004982
"etort-112","etort-282",0.002939
"etort-113","etort-282",0.002509
"etort-130","etort-282",0.003
"etort-131","etort-282",0.003321
"etort-132","etort-282",0.003278
"etort-133","etort-282",0.002759
"etort-134","etort-282",0.002952
"etort-135","etort-282",0.003267
"etort-136","etort-282",0.003479
"etort-137","etort-282",0.004142
"etort-138","etort-282",0.003538
"etort-139","etort-282",0.002903
"etort-140","etort-282",0.004115
"etort-141","etort-282",0.006041
"etort-142","etort-282",0.001871
"etort-143","etort-282",0.00331
"etort-144","etort-282",0.002309
"etort-145","etort-282",0.002388
"etort-146","etort-282",0.003037
"etort-147","etort-282",0.00364
"etort-148","etort-282",0.000972
"etort-149","etort-282",0.002646
"etort-150","etort-282",0.003138
"etort-151","etort-282",0.004565
"etort-152","etort-282",0.002291
"etort-153","etort-282",0.002694
"etort-154","etort-282",0.002114
"etort-155","etort-282",0.003244
"etort-156","etort-282",0.003677
"etort-157","etort-282",0.002702
"etort-158","etort-282",0.002161
"etort-159","etort-282",0.002314
"etort-161","etort-282",0.002696
"etort-162","etort-282",0.005062
"etort-163","etort-282",0.003566
"etort-164","etort-282",0.003477
"etort-166","etort-282",0.003326
"etort-167","etort-282",0.003519
"etort-168","etort-282",0.00359
"etort-169","etort-282",0.003027
"etort-170","etort-282",0.003783
"etort-172","etort-282",0.003531
"etort-173","etort-282",0.003039
"etort-174","etort-282",0.0038
"etort-175","etort-282",0.003017
"etort-176","etort-282",0.002343
"etort-177","etort-282",0.002977
"etort-178","etort-282",0.003132
"etort-179","etort-282",0.003587
"etort-180","etort-282",0.003048
"etort-181","etort-282",0.003221
"etort-182","etort-282",0.003561
"etort-183","etort-282",0.004024
"etort-184","etort-282",0.004235
"etort-185","etort-282",0.004422
"etort-186","etort-282",0.003043
"etort-187","etort-282",0.002918
"etort-188","etort-282",0.002694
"etort-189","etort-282",0.001903
"etort-190","etort-282",0.003876
"etort-191","etort-282",0.002886
"etort-192","etort-282",0.001674
"etort-193","etort-282",0.001721
"etort-194","etort-282",0.005794
"etort-196","etort-282",0.005838
"etort-197","etort-282",0.003832
"etort-202","etort-282",0.006955
"etort-203","etort-282",0.008508
"etort-233","etort-282",0.005636
"etort-234","etort-282",0.00224
"etort-235","etort-282",0.008799
"etort-236","etort-282",0.009062
"etort-237","etort-282",0.010264
"etort-238","etort-282",0.009264
"etort-239","etort-282",0.009672
"etort-240","etort-282",0.010375
"etort-241","etort-282",0.009491
"etort-242","etort-282",0.008802
"etort-243","etort-282",0.00977
"etort-250","etort-282",0.001862
"etort-251","etort-282",0.006322
"etort-252","etort-282",0.005729
"etort-258","etort-282",0.001913
"etort-266","etort-282",0.002841
"etort-268","etort-282",0.001353
"etort-269","etort-282",0.004559
"etort-272","etort-282",0.002048
"etort-282","etort-282",0.171508
"etort-15","etort-283",0.005866
"etort-17","etort-283",0.00737
"etort-31","etort-283",0.013551
"etort-36","etort-283",0.004015
"etort-37","etort-283",0.006295
"etort-38","etort-283",0.007825
"etort-46","etort-283",0.001421
"etort-47","etort-283",0.001261
"etort-48","etort-283",0.001079
"etort-49","etort-283",0.001257
"etort-51","etort-283",0.00011
"etort-53","etort-283",0.007372
"etort-55","etort-283",0.001522
"etort-56 (sheared2)","etort-283",0.002175
"etort-58","etort-283",0.009827
"etort-59","etort-283",0.001107
"etort-62","etort-283",0.005238
"etort-78","etort-283",0.004644
"etort-79","etort-283",0.003077
"etort-80","etort-283",0.003473
"etort-81","etort-283",0.001387
"etort-82","etort-283",0.002671
"etort-83","etort-283",0.001918
"etort-84","etort-283",0.001889
"etort-85","etort-283",0.002185
"etort-86","etort-283",0.008798
"etort-87","etort-283",0.003091
"etort-89","etort-283",0.002117
"etort-90","etort-283",0.003732
"etort-93","etort-283",0.003129
"etort-94","etort-283",0.001752
"etort-95","etort-283",0.00481
"etort-112","etort-283",0.00318
"etort-113","etort-283",0.002326
"etort-130","etort-283",0.002594
"etort-131","etort-283",0.002906
"etort-132","etort-283",0.003263
"etort-133","etort-283",0.002502
"etort-134","etort-283",0.002951
"etort-135","etort-283",0.003131
"etort-136","etort-283",0.003371
"etort-137","etort-283",0.00387
"etort-138","etort-283",0.003117
"etort-139","etort-283",0.002925
"etort-140","etort-283",0.004023
"etort-141","etort-283",0.006108
"etort-142","etort-283",0.001762
"etort-143","etort-283",0.003405
"etort-144","etort-283",0.002115
"etort-145","etort-283",0.002466
"etort-146","etort-283",0.00305
"etort-147","etort-283",0.003738
"etort-148","etort-283",0.000886
"etort-149","etort-283",0.002671
"etort-150","etort-283",0.003001
"etort-151","etort-283",0.004564
"etort-152","etort-283",0.002253
"etort-153","etort-283",0.00255
"etort-154","etort-283",0.001879
"etort-155","etort-283",0.002924
"etort-156","etort-283",0.003192
"etort-157","etort-283",0.002628
"etort-158","etort-283",0.002038
"etort-159","etort-283",0.002145
"etort-161","etort-283",0.002349
"etort-162","etort-283",0.004727
"etort-163","etort-283",0.003608
"etort-164","etort-283",0.003213
"etort-166","etort-283",0.003002
"etort-167","etort-283",0.003249
"etort-168","etort-283",0.003577
"etort-169","etort-283",0.002781
"etort-170","etort-283",0.003564
"etort-172","etort-283",0.003441
"etort-173","etort-283",0.002554
"etort-174","etort-283",0.003532
"etort-175","etort-283",0.002998
"etort-176","etort-283",0.002444
"etort-177","etort-283",0.003045
"etort-178","etort-283",0.003162
"etort-179","etort-283",0.003594
"etort-180","etort-283",0.002686
"etort-181","etort-283",0.002994
"etort-182","etort-283",0.003406
"etort-183","etort-283",0.003654
"etort-184","etort-283",0.003921
"etort-185","etort-283",0.004378
"etort-186","etort-283",0.002936
"etort-187","etort-283",0.002729
"etort-188","etort-283",0.00246
"etort-189","etort-283",0.001611
"etort-190","etort-283",0.003749
"etort-191","etort-283",0.003104
"etort-192","etort-283",0.001641
"etort-193","etort-283",0.001674
"etort-194","etort-283",0.006397
"etort-196","etort-283",0.005746
"etort-197","etort-283",0.003693
"etort-202","etort-283",0.006912
"etort-203","etort-283",0.008218
"etort-233","etort-283",0.005139
"etort-234","etort-283",0.002026
"etort-235","etort-283",0.008388
"etort-236","etort-283",0.008131
"etort-237","etort-283",0.010587
"etort-238","etort-283",0.010063
"etort-239","etort-283",0.01195
"etort-240","etort-283",0.012801
"etort-241","etort-283",0.011982
"etort-242","etort-283",0.009791
"etort-243","etort-283",0.011045
"etort-250","etort-283",0.002104
"etort-251","etort-283",0.006115
"etort-252","etort-283",0.005262
"etort-258","etort-283",0.001816
"etort-266","etort-283",0.002733
"etort-268","etort-283",0.001108
"etort-269","etort-283",0.004503
"etort-272","etort-283",0.00177
"etort-282","etort-283",0.00976
"etort-283","etort-283",0.166391
"etort-15","etort-285",0.00483
"etort-17","etort-285",0.004472
"etort-31","etort-285",0.007874
"etort-36","etort-285",0.004894
"etort-37","etort-285",0.007646
"etort-38","etort-285",0.005041
"etort-46","etort-285",0.001361
"etort-47","etort-285",0.001283
"etort-48","etort-285",0.001107
"etort-49","etort-285",0.001107
"etort-51","etort-285",0.000267
"etort-53","etort-285",0.005124
"etort-55","etort-285",0.00119
"etort-56 (sheared2)","etort-285",0.002017
"etort-58","etort-285",0.006458
"etort-59","etort-285",0.000899
"etort-62","etort-285",0.004108
"etort-78","etort-285",0.00617
"etort-79","etort-285",0.003303
"etort-80","etort-285",0.003726
"etort-81","etort-285",0.001343
"etort-82","etort-285",0.002349
"etort-83","etort-285",0.001668
"etort-84","etort-285",0.00189
"etort-85","etort-285",0.002243
"etort-86","etort-285",0.004799
"etort-87","etort-285",0.0034
"etort-89","etort-285",0.002067
"etort-90","etort-285",0.003294
"etort-93","etort-285",0.003543
"etort-94","etort-285",0.001857
"etort-95","etort-285",0.00423
"etort-112","etort-285",0.002425
"etort-113","etort-285",0.001854
"etort-130","etort-285",0.002583
"etort-131","etort-285",0.002797
"etort-132","etort-285",0.002834
"etort-133","etort-285",0.002352
"etort-134","etort-285",0.00263
"etort-135","etort-285",0.003106
"etort-136","etort-285",0.00289
"etort-137","etort-285",0.003154
"etort-138","etort-285",0.002934
"etort-139","etort-285",0.002453
"etort-140","etort-285",0.003585
"etort-141","etort-285",0.005318
"etort-142","etort-285",0.001742
"etort-143","etort-285",0.002806
"etort-144","etort-285",0.001933
"etort-145","etort-285",0.002218
"etort-146","etort-285",0.002862
"etort-147","etort-285",0.003082
"etort-148","etort-285",0.000779
"etort-149","etort-285",0.002443
"etort-150","etort-285",0.002859
"etort-151","etort-285",0.004262
"etort-152","etort-285",0.002134
"etort-153","etort-285",0.002428
"etort-154","etort-285",0.001845
"etort-155","etort-285",0.002411
"etort-156","etort-285",0.00318
"etort-157","etort-285",0.002486
"etort-158","etort-285",0.001934
"etort-159","etort-285",0.0021
"etort-161","etort-285",0.00229
"etort-162","etort-285",0.004162
"etort-163","etort-285",0.003097
"etort-164","etort-285",0.003005
"etort-166","etort-285",0.002843
"etort-167","etort-285",0.003072
"etort-168","etort-285",0.003019
"etort-169","etort-285",0.002624
"etort-170","etort-285",0.003117
"etort-172","etort-285",0.003217
"etort-173","etort-285",0.002459
"etort-174","etort-285",0.003122
"etort-175","etort-285",0.002841
"etort-176","etort-285",0.002176
"etort-177","etort-285",0.002734
"etort-178","etort-285",0.003156
"etort-179","etort-285",0.003295
"etort-180","etort-285",0.002354
"etort-181","etort-285",0.002621
"etort-182","etort-285",0.003256
"etort-183","etort-285",0.003277
"etort-184","etort-285",0.003348
"etort-185","etort-285",0.003819
"etort-186","etort-285",0.002596
"etort-187","etort-285",0.002618
"etort-188","etort-285",0.002339
"etort-189","etort-285",0.001578
"etort-190","etort-285",0.002911
"etort-191","etort-285",0.002654
"etort-192","etort-285",0.001552
"etort-193","etort-285",0.001475
"etort-194","etort-285",0.003897
"etort-196","etort-285",0.006765
"etort-197","etort-285",0.004031
"etort-202","etort-285",0.005319
"etort-203","etort-285",0.006559
"etort-233","etort-285",0.004416
"etort-234","etort-285",0.001805
"etort-235","etort-285",0.006133
"etort-236","etort-285",0.00691
"etort-237","etort-285",0.006353
"etort-238","etort-285",0.006145
"etort-239","etort-285",0.006497
"etort-240","etort-285",0.006882
"etort-241","etort-285",0.006574
"etort-242","etort-285",0.005907
"etort-243","etort-285",0.006692
"etort-250","etort-285",0.001592
"etort-251","etort-285",0.005242
"etort-252","etort-285",0.00435
"etort-258","etort-285",0.001435
"etort-266","etort-285",0.002356
"etort-268","etort-285",0.00099
"etort-269","etort-285",0.004503
"etort-272","etort-285",0.001883
"etort-282","etort-285",0.006489
"etort-283","etort-285",0.006844
"etort-285","etort-285",0.142723
"etort-15","etort-286",0.005089
"etort-17","etort-286",0.004212
"etort-31","etort-286",0.007846
"etort-36","etort-286",0.00348
"etort-37","etort-286",0.005251
"etort-38","etort-286",0.005083
"etort-46","etort-286",0.001542
"etort-47","etort-286",0.001528
"etort-48","etort-286",0.001244
"etort-49","etort-286",0.001566
"etort-51","etort-286",0.000896
"etort-53","etort-286",0.004985
"etort-55","etort-286",0.001678
"etort-56 (sheared2)","etort-286",0.001935
"etort-58","etort-286",0.005821
"etort-59","etort-286",0.00147
"etort-62","etort-286",0.004444
"etort-78","etort-286",0.003779
"etort-79","etort-286",0.003224
"etort-80","etort-286",0.00313
"etort-81","etort-286",0.002016
"etort-82","etort-286",0.003232
"etort-83","etort-286",0.002189
"etort-84","etort-286",0.002216
"etort-85","etort-286",0.002439
"etort-86","etort-286",0.004056
"etort-87","etort-286",0.002774
"etort-89","etort-286",0.002203
"etort-90","etort-286",0.00496
"etort-93","etort-286",0.002924
"etort-94","etort-286",0.001992
"etort-95","etort-286",0.005126
"etort-112","etort-286",0.002805
"etort-113","etort-286",0.00236
"etort-130","etort-286",0.003669
"etort-131","etort-286",0.003581
"etort-132","etort-286",0.004105
"etort-133","etort-286",0.003246
"etort-134","etort-286",0.003416
"etort-135","etort-286",0.003699
"etort-136","etort-286",0.003988
"etort-137","etort-286",0.004797
"etort-138","etort-286",0.003401
"etort-139","etort-286",0.003392
"etort-140","etort-286",0.004512
"etort-141","etort-286",0.006042
"etort-142","etort-286",0.002245
"etort-143","etort-286",0.003847
"etort-144","etort-286",0.002649
"etort-145","etort-286",0.002743
"etort-146","etort-286",0.003073
