"etort1","etort2","DISTANCE","pi","npi"
"etort-22","etort-64",144.3475503,0.19293,0.224327359805196
"etort-22","etort-65",181.9221868,0.197494,0.232484676233388
"etort-22","etort-66",127.7745863,0.191374,0.226200210103772
"etort-22","etort-67",137.6122412,0.196627,0.228412613320726
"etort-22","etort-68",133.5765801,0.189759,0.226096262775496
"etort-22","etort-69",80.65193585,0.191591,0.221743877866774
"etort-22","etort-70",159.2294982,0.195316,0.221507891940233
"etort-22","etort-71",208.0521412,0.200288,0.236891267479748
"etort-22","etort-72",210.6668427,0.198297,0.239287269936436
"etort-22","etort-73",181.686619,0.197753,0.229304857286843
"etort-22","etort-74",72.36638809,0.197413,0.226103451575322
"etort-22","etort-75",153.1016101,0.211959,0.238164391893442
"etort-22","etort-76",154.5163492,0.209046,0.236357961099135
"etort-22","etort-77",149.128295,0.200914,0.22710482474278
"etort-22","etort-78",236.6196582,0.216004,0.262772780390863
"etort-22","etort-79",196.0916301,0.21498,0.250721899781423
"etort-22","etort-80",194.4929302,0.213759,0.251708170159467
"etort-22","etort-81",188.0344165,0.212356,0.243208110218672
"etort-22","etort-82",189.2808953,0.213808,0.243553497512624
"etort-22","etort-83",189.4409293,0.213666,0.243010739541767
"etort-22","etort-84",188.7001452,0.214814,0.244512367162911
"etort-22","etort-85",186.9444876,0.214003,0.243187953895871
"etort-22","etort-86",321.9844566,0.218745,0.273612777114975
"etort-22","etort-87",204.3538068,0.214101,0.252392663685489
"etort-22","etort-88",166.9926097,0.20751,0.23564698560881
"etort-22","etort-89",190.3429044,0.214393,0.242301976035986
"etort-22","etort-90",192.3293531,0.219107,0.245743865990249
"etort-22","etort-91",165.03325,0.208226,0.233777801794607
"etort-22","etort-92",169.2194197,0.207451,0.235339293714158
"etort-22","etort-93",179.016396,0.21371,0.252266394057807
"etort-22","etort-94",171.8302253,0.211371,0.242233814364408
"etort-22","etort-95",218.4785214,0.216712,0.253226949665808
"etort-22","etort-96",167.7526053,0.199585,0.224838033596261
"etort-22","etort-97",250.5664098,0.195841,0.23026409440678
"etort-22","etort-98",215.6748346,0.203697,0.230570931076954
"etort-22","etort-99",228.92702,0.202647,0.22961049892951
"etort-22","etort-100",260.8833982,0.20351,0.23491211436995
"etort-22","etort-102",223.8476347,0.196599,0.234651605625527
"etort-22","etort-103",175.351902,0.193784,0.229206226991375
"etort-22","etort-104",218.1477086,0.196573,0.227577245852485
"etort-22","etort-105",235.2007402,0.194322,0.229695129344663
"etort-22","etort-106",266.8543852,0.195995,0.242885652489298
"etort-22","etort-107",264.8452999,0.190352,0.24366080524201
"etort-22","etort-108",289.1691289,0.188986,0.24506788238705
"etort-22","etort-109",227.4982387,0.193327,0.241311760755465
"etort-22","etort-110",254.8230488,0.205676,0.243268313831094
"etort-22","etort-111",246.3896252,0.204714,0.242847438875472
"etort-22","etort-112",249.7311219,0.215333,0.246465260258326
"etort-22","etort-113",228.5943863,0.21356,0.243239905092148
"etort-22","etort-115",206.4638829,0.202541,0.226413115229572
"etort-22","etort-116",219.2785176,0.199368,0.22713915491441
"etort-22","etort-117",233.9334973,0.200264,0.228712159710645
"etort-22","etort-119",30.38526757,0.184793,0.225799195546575
"etort-22","etort-120",36.28410684,0.18651,0.22524831228934
"etort-22","etort-121",202.7051768,0.199272,0.232217520873766
"etort-22","etort-122",205.4229914,0.199046,0.231389746062688
"etort-22","etort-123",204.2355067,0.204898,0.237605120504487
"etort-22","etort-124",207.8580149,0.197579,0.232061946377375
"etort-22","etort-125",203.0906285,0.201316,0.233275191537154
"etort-22","etort-126",209.7855025,0.201662,0.235015104564788
"etort-22","etort-127",209.0819668,0.202199,0.233409969454039
"etort-22","etort-128",208.1966311,0.199211,0.233269040561098
"etort-22","etort-129",211.4004982,0.202701,0.236898109824355
"etort-22","etort-130",188.9642222,0.212714,0.241199109657755
"etort-22","etort-131",196.7270966,0.213138,0.244652163593344
"etort-22","etort-132",186.9846101,0.21695,0.246347527466638
"etort-22","etort-133",191.6624501,0.214757,0.242856268626784
"etort-22","etort-134",187.1633478,0.215142,0.245068317443056
"etort-22","etort-135",187.9992497,0.21517,0.247304153334455
"etort-22","etort-136",191.3889455,0.215619,0.246664298228598
"etort-22","etort-137",189.2997081,0.214024,0.240887461070501
"etort-22","etort-138",185.7941108,0.215365,0.244878518051526
"etort-22","etort-139",189.5417229,0.21497,0.243982159736662
"etort-22","etort-140",190.7488213,0.218499,0.248748200289925
"etort-22","etort-141",187.35888,0.217947,0.247313100935778
"etort-22","etort-142",190.5923757,0.212398,0.242594579763695
"etort-22","etort-143",185.0166702,0.217317,0.248196149274422
"etort-22","etort-144",187.6579408,0.21391,0.244166667752043
"etort-22","etort-145",186.0094972,0.213835,0.247752316045479
"etort-22","etort-146",186.5330755,0.214575,0.24658116581364
"etort-22","etort-147",194.682771,0.216124,0.246697480651512
"etort-22","etort-148",204.6704276,0.209466,0.237194057154041
"etort-22","etort-149",201.1790028,0.212149,0.244221689314676
"etort-22","etort-150",189.3159092,0.215154,0.246411311700824
"etort-22","etort-151",202.1410578,0.217628,0.246201190842707
"etort-22","etort-152",200.5449422,0.213839,0.243238342535276
"etort-22","etort-153",198.8019903,0.213116,0.244404903033983
"etort-22","etort-154",200.9130458,0.213532,0.243638052283935
"etort-22","etort-155",199.8750567,0.213842,0.24494161658532
"etort-22","etort-156",203.2828994,0.216636,0.248107810896369
"etort-22","etort-157",191.9634052,0.215278,0.244996180068629
"etort-22","etort-158",188.0574422,0.211841,0.241622878528006
"etort-22","etort-159",190.2543857,0.213078,0.243262560722772
"etort-22","etort-161",190.1763485,0.213695,0.244142662278746
"etort-22","etort-162",188.1986877,0.217308,0.245960874141905
"etort-22","etort-163",190.0102099,0.215951,0.246956176094773
"etort-22","etort-164",188.8668012,0.213749,0.245210379598843
"etort-22","etort-166",191.2908617,0.215579,0.246019225389254
"etort-22","etort-167",193.2777263,0.216,0.248304182093316
"etort-22","etort-168",191.7964559,0.217846,0.246999394954687
"etort-22","etort-169",194.9219201,0.215243,0.245030675559218
"etort-22","etort-170",205.9034302,0.216986,0.247935083308433
"etort-22","etort-172",204.7907799,0.216464,0.247786545176989
"etort-22","etort-173",205.6641255,0.214199,0.243919066668477
"etort-22","etort-174",204.4268079,0.214333,0.242545508108154
"etort-22","etort-175",203.6981612,0.215426,0.246237924032234
"etort-22","etort-176",203.0817221,0.213295,0.244696559070644
"etort-22","etort-177",202.0833614,0.213883,0.24463812695575
"etort-22","etort-178",202.5659496,0.216997,0.248617724820995
"etort-22","etort-179",202.1828376,0.217909,0.249151424939873
"etort-22","etort-180",202.6724964,0.214441,0.246374008658046
"etort-22","etort-181",203.8490756,0.216784,0.246538474817819
"etort-22","etort-182",199.9272877,0.216865,0.249259257416127
"etort-22","etort-183",199.5294629,0.21715,0.246023774716624
"etort-22","etort-184",201.710952,0.218061,0.247577440433165
"etort-22","etort-185",201.1349265,0.217497,0.247754683312293
"etort-22","etort-186",205.96254,0.2134,0.246235988904755
"etort-22","etort-187",203.1530233,0.217516,0.24722212513436
"etort-23","etort-24",42.54757198,0.18695,0.209018592331823
"etort-23","etort-25",25.68902618,0.189617,0.206310586269119
"etort-23","etort-26",202.5963019,0.203807,0.227375000005607
"etort-23","etort-27",110.6224596,0.194055,0.222673950533335
"etort-23","etort-28",120.7481472,0.195386,0.225050110047754
"etort-23","etort-30",153.7308544,0.211351,0.228241717843481
"etort-23","etort-31",274.4911739,0.22475,0.261425632489312
"etort-23","etort-32",148.8095506,0.208016,0.223094839680394
"etort-23","etort-33",140.4923042,0.2023,0.21660590187446
"etort-23","etort-34",182.2075387,0.206793,0.226124132344084
"etort-23","etort-35",141.0173475,0.208345,0.222130698672744
"etort-23","etort-36",117.4779669,0.216987,0.242454123286544
"etort-23","etort-37",186.7402625,0.220357,0.259563855420133
"etort-23","etort-38",207.0520318,0.221973,0.250260937616415
"etort-23","etort-39",187.1848834,0.205452,0.224389985684883
"etort-23","etort-40",165.442818,0.20373,0.219431608167864
"etort-23","etort-41",147.5762339,0.209679,0.220443392138161
"etort-23","etort-42",147.8122735,0.205827,0.222103059784027
"etort-23","etort-43",96.67207955,0.206776,0.218565412052625
"etort-23","etort-44",97.37187448,0.20561,0.217575413136936
"etort-23","etort-45",108.9963414,0.203116,0.216821855873471
"etort-23","etort-46",95.89906282,0.20931,0.227556743913895
"etort-23","etort-47",97.79981659,0.212102,0.230086016051107
"etort-23","etort-48",97.73697062,0.205698,0.227885971366793
"etort-23","etort-49",72.86217176,0.207615,0.224176882262493
"etort-23","etort-50",75.02372531,0.200505,0.222955820738076
"etort-23","etort-51",74.17888989,0.213718,0.224665597597729
"etort-23","etort-52",93.51284842,0.205758,0.216090900346799
"etort-23","etort-53",222.6351757,0.220489,0.250039907285876
"etort-23","etort-54",96.19955967,0.201984,0.216461747926609
"etort-23","etort-55",99.12594835,0.212945,0.230340667258401
"etort-23","etort-56",85.52439073,0.211314,0.230106934531666
"etort-23","etort-57",181.0317059,0.203717,0.228282455270507
"etort-23","etort-58",278.7406593,0.223219,0.268409360750361
"etort-23","etort-59",156.6841136,0.210594,0.231574058876546
"etort-23","etort-60",65.33063214,0.196186,0.219843280327331
"etort-23","etort-61",162.8653747,0.20784,0.227151080740334
"etort-23","etort-62",177.6152917,0.217358,0.240349459362417
"etort-23","etort-63",128.7877692,0.201956,0.218093613402497
"etort-23","etort-64",115.1992321,0.200303,0.219536205920777
"etort-23","etort-65",149.5129207,0.201203,0.223260091376904
"etort-23","etort-66",109.3760493,0.192709,0.214708029981579
"etort-23","etort-67",116.8370688,0.201861,0.221037301397328
"etort-23","etort-68",108.3402537,0.195406,0.219464922121157
"etort-23","etort-69",37.58851805,0.198638,0.216708071636027
"etort-23","etort-70",75.05606255,0.201031,0.214907036403818
"etort-23","etort-71",174.8380669,0.204614,0.228121220757658
"etort-23","etort-72",187.1702286,0.204315,0.232402032893529
"etort-23","etort-73",133.7170705,0.201944,0.220727959097319
"etort-23","etort-74",33.27999429,0.199995,0.215916982238121
"etort-23","etort-75",68.89104619,0.21262,0.225198400747414
"etort-23","etort-76",70.43609734,0.208801,0.22253440618426
"etort-23","etort-77",77.93587834,0.203474,0.216801011004546
"etort-23","etort-78",174.3361645,0.218825,0.250929510650144
"etort-23","etort-79",120.7734479,0.215215,0.23659358690781
"etort-23","etort-80",122.5289874,0.214061,0.237600129526886
"etort-23","etort-81",102.6612555,0.212507,0.229415616328549
"etort-23","etort-82",103.8534658,0.215769,0.231683810846059
"etort-23","etort-83",104.0301328,0.216276,0.231864679124317
"etort-23","etort-84",103.2279573,0.216289,0.232064602093302
"etort-23","etort-85",101.488356,0.215856,0.231218480009193
"etort-23","etort-86",251.2248306,0.221026,0.260602047266807
"etort-23","etort-87",129.8282858,0.214393,0.238234608777551
"etort-23","etort-88",82.40113135,0.208456,0.223137970102884
"etort-23","etort-89",104.9047692,0.216579,0.230727265196473
"etort-23","etort-90",106.9578245,0.219039,0.231570962886848
"etort-23","etort-91",80.78375025,0.211349,0.223668451607355
"etort-23","etort-92",84.46014317,0.209124,0.223624308218142
"etort-23","etort-93",110.8919282,0.214043,0.238161635571673
"etort-23","etort-94",90.58582216,0.213257,0.230371569460782
"etort-23","etort-95",138.7840763,0.216885,0.238887100887185
"etort-23","etort-96",95.12714883,0.205849,0.21858827423406
"etort-23","etort-97",177.1962372,0.202438,0.22436280577229
"etort-23","etort-98",143.8139798,0.206216,0.220028277424802
"etort-23","etort-99",152.6416347,0.207633,0.22176048470032
"etort-23","etort-100",190.6092817,0.20631,0.224479227090558
"etort-23","etort-102",154.0636472,0.19819,0.222977059135073
"etort-23","etort-103",106.341956,0.195353,0.217803473119574
"etort-23","etort-104",143.3903938,0.201601,0.220005669846488
"etort-23","etort-105",161.3985108,0.199642,0.222442591561906
"etort-23","etort-106",229.4435131,0.202284,0.236295048755281
"etort-23","etort-107",230.149169,0.19602,0.236518347209541
"etort-23","etort-108",250.7938007,0.195694,0.239205133226739
"etort-23","etort-109",194.7741368,0.1951,0.229551146370335
"etort-23","etort-110",223.4817763,0.210224,0.234379941989226
"etort-23","etort-111",212.8081919,0.208711,0.233382099319307
"etort-23","etort-112",165.2269424,0.217336,0.234483890829436
"etort-23","etort-113",144.495652,0.215777,0.231662790612164
"etort-23","etort-115",125.5437428,0.206994,0.218113530301968
"etort-23","etort-116",138.1886277,0.201662,0.216569275282924
"etort-23","etort-117",151.3100357,0.205134,0.220831100595991
"etort-23","etort-119",113.5743509,0.191458,0.22051930342094
"etort-23","etort-120",87.63209926,0.193566,0.220355918100471
"etort-23","etort-121",161.0221072,0.20213,0.222032066176659
"etort-23","etort-122",162.7928004,0.203779,0.223298754879482
"etort-23","etort-123",161.1688265,0.206415,0.225629328055207
"etort-23","etort-124",165.9714656,0.202204,0.223866500183906
"etort-23","etort-125",159.2196275,0.205732,0.224713068314439
"etort-23","etort-126",171.6309846,0.207253,0.227671543036956
"etort-23","etort-127",170.103625,0.206874,0.225103646319387
"etort-23","etort-128",169.0815463,0.202286,0.223277948962689
"etort-23","etort-129",173.1623343,0.20494,0.225771259594572
"etort-23","etort-130",104.7268589,0.214554,0.22932555928099
"etort-23","etort-131",113.168886,0.216191,0.233917118100963
"etort-23","etort-132",103.0863417,0.21539,0.230542134214094
"etort-23","etort-133",107.2062814,0.214833,0.229001961524357
"etort-23","etort-134",102.7631977,0.217043,0.233047243755424
"etort-23","etort-135",103.3818425,0.214299,0.232169974943173
"etort-23","etort-136",107.2799326,0.21698,0.233978090343177
"etort-23","etort-137",104.5996831,0.216928,0.230146062812878
"etort-23","etort-138",101.9327168,0.215521,0.230994359973029
"etort-23","etort-139",105.9795844,0.21531,0.2303459790865
"etort-23","etort-140",106.5335072,0.218914,0.234920139372417
"etort-23","etort-141",103.9171525,0.218747,0.233977745953235
"etort-23","etort-142",106.7859085,0.214949,0.23142076189742
"etort-23","etort-143",100.5225296,0.217904,0.23458636210392
"etort-23","etort-144",102.9195668,0.215198,0.231541978011215
"etort-23","etort-145",101.8104304,0.214061,0.233782878555053
"etort-23","etort-146",102.883753,0.215113,0.233014880977436
"etort-23","etort-147",110.9020023,0.217997,0.234557030242172
"etort-23","etort-148",119.4715842,0.212226,0.226529659732211
"etort-23","etort-149",116.3098198,0.214084,0.232307736029557
"etort-23","etort-150",105.5910351,0.215677,0.232836611175744
"etort-23","etort-151",116.8780164,0.218913,0.233444233581663
"etort-23","etort-152",115.5566023,0.21454,0.230032721001979
"etort-23","etort-153",113.9145874,0.212529,0.229746167981098
"etort-23","etort-154",115.8235139,0.213749,0.229891261023993
"etort-23","etort-155",115.0160035,0.215071,0.232213597333371
"etort-23","etort-156",118.1736615,0.21645,0.233670355125859
"etort-23","etort-157",108.1502145,0.215756,0.231450841774462
"etort-23","etort-158",104.3591427,0.212829,0.228820568496292
"etort-23","etort-159",105.3821988,0.212686,0.228882076873808
"etort-23","etort-161",105.1531681,0.215483,0.232059070488163
"etort-23","etort-162",103.3049025,0.21774,0.232308313208629
"etort-23","etort-163",106.0442636,0.217538,0.234496315627799
"etort-23","etort-164",104.8432792,0.216023,0.233598995426441
"etort-23","etort-166",107.3266853,0.215955,0.232306882736351
"etort-23","etort-167",109.2146518,0.216292,0.234372665553791
"etort-23","etort-168",108.1324477,0.217026,0.231949951039164
"etort-23","etort-169",111.3337586,0.216215,0.232013609547965
"etort-23","etort-170",121.8015392,0.21743,0.234186554114046
"etort-23","etort-172",120.4059258,0.216078,0.233151821207155
"etort-23","etort-173",121.4615618,0.215094,0.230883462267274
"etort-23","etort-174",120.4713097,0.217103,0.231582766472845
"etort-23","etort-175",119.72441,0.21717,0.233987617064382
"etort-23","etort-176",119.189805,0.213844,0.231249326483108
"etort-23","etort-177",118.0347122,0.216702,0.233639901901998
"etort-23","etort-178",118.5933292,0.217561,0.234960914651464
"etort-23","etort-179",117.9739098,0.218524,0.235517709442378
"etort-23","etort-180",118.901179,0.21566,0.233556999171575
